tran_id,product_id,qty,price,purch_date
04-09-2023-22-25-46-1336,19,2,6.9,2023-09-04
04-09-2023-22-25-46-1336,62,2,13.0,2023-09-04
04-09-2023-22-25-46-1336,99,8,39.92,2023-09-04
04-09-2023-22-25-46-1336,60,2,3.98,2023-09-04
04-09-2023-15-46-45-1368,62,8,52.0,2023-09-04
04-09-2023-15-46-45-1368,57,9,17.91,2023-09-04
04-09-2023-15-46-45-1368,96,1,2.75,2023-09-04
04-09-2023-15-46-45-1368,70,10,35.0,2023-09-04
04-09-2023-15-46-45-1368,7,2,3.0,2023-09-04
04-09-2023-07-19-04-1194,100,8,15.92,2023-09-04
04-09-2023-07-19-04-1194,18,8,31.04,2023-09-04
04-09-2023-07-19-04-1194,76,2,1.14,2023-09-04
05-09-2023-04-00-52-1250,84,4,10.0,2023-09-05
05-09-2023-04-00-52-1250,69,10,39.900000000000006,2023-09-05
05-09-2023-04-00-52-1250,58,7,15.75,2023-09-05
05-09-2023-04-00-52-1250,90,10,9.9,2023-09-05
05-09-2023-04-00-52-1250,68,9,23.31,2023-09-05
05-09-2023-04-00-52-1250,53,10,9.9,2023-09-05
05-09-2023-04-00-52-1250,66,10,39.900000000000006,2023-09-05
05-09-2023-04-00-52-1250,58,3,6.75,2023-09-05
05-09-2023-04-00-52-1250,64,7,31.22,2023-09-05
05-09-2023-06-09-55-1336,10,8,14.32,2023-09-05
05-09-2023-06-09-55-1336,18,6,23.28,2023-09-05
05-09-2023-06-09-55-1336,94,7,13.93,2023-09-05
05-09-2023-06-09-55-1336,68,2,5.18,2023-09-05
05-09-2023-06-09-55-1336,100,8,15.92,2023-09-05
05-09-2023-06-09-55-1336,67,6,15.0,2023-09-05
05-09-2023-06-09-55-1336,13,4,11.92,2023-09-05
05-09-2023-06-09-55-1336,65,6,47.94,2023-09-05
05-09-2023-06-35-43-1336,82,1,7.99,2023-09-05
05-09-2023-06-35-43-1336,67,3,7.5,2023-09-05
05-09-2023-20-44-41-1900,43,5,19.950000000000003,2023-09-05
05-09-2023-20-44-41-1900,94,7,13.93,2023-09-05
05-09-2023-20-44-41-1900,56,7,11.13,2023-09-05
05-09-2023-20-44-41-1900,55,6,4.68,2023-09-05
05-09-2023-20-44-41-1900,71,2,13.18,2023-09-05
05-09-2023-20-44-41-1900,26,7,20.86,2023-09-05
05-09-2023-20-44-41-1900,64,1,4.46,2023-09-05
05-09-2023-20-44-41-1900,45,1,0.99,2023-09-05
05-09-2023-23-43-09-1475,16,1,3.14,2023-09-05
05-09-2023-23-43-09-1475,93,5,29.950000000000003,2023-09-05
05-09-2023-23-43-09-1475,2,6,7.5,2023-09-05
05-09-2023-23-43-09-1475,31,4,9.96,2023-09-05
05-09-2023-23-43-09-1475,42,4,1.56,2023-09-05
05-09-2023-17-20-58-1856,66,7,27.93,2023-09-05
05-09-2023-17-20-58-1856,83,7,1.47,2023-09-05
05-09-2023-17-20-58-1856,17,8,36.0,2023-09-05
05-09-2023-17-20-58-1856,38,4,14.0,2023-09-05
05-09-2023-10-02-27-1761,82,7,55.93,2023-09-05
05-09-2023-10-02-27-1761,80,4,19.92,2023-09-05
05-09-2023-10-02-27-1761,67,3,7.5,2023-09-05
05-09-2023-10-02-27-1761,26,10,29.8,2023-09-05
05-09-2023-10-02-27-1761,97,6,35.94,2023-09-05
05-09-2023-10-02-27-1761,66,3,11.97,2023-09-05
05-09-2023-10-02-27-1761,88,6,23.94,2023-09-05
05-09-2023-10-02-27-1761,58,4,9.0,2023-09-05
05-09-2023-10-02-27-1761,100,10,19.9,2023-09-05
05-09-2023-10-36-11-1636,83,10,2.1,2023-09-05
05-09-2023-10-36-11-1636,34,5,9.95,2023-09-05
05-09-2023-10-36-11-1636,19,8,27.6,2023-09-05
05-09-2023-04-32-33-1973,93,4,23.96,2023-09-05
05-09-2023-04-32-33-1973,86,1,1.29,2023-09-05
05-09-2023-04-32-33-1973,47,8,20.0,2023-09-05
05-09-2023-15-01-47-1522,39,1,2.75,2023-09-05
05-09-2023-15-01-47-1522,63,6,22.740000000000002,2023-09-05
05-09-2023-15-01-47-1522,26,8,23.84,2023-09-05
05-09-2023-19-14-42-1013,32,7,21.63,2023-09-05
05-09-2023-19-14-42-1013,63,2,7.58,2023-09-05
05-09-2023-19-14-42-1013,95,1,2.99,2023-09-05
05-09-2023-19-14-42-1013,48,2,4.78,2023-09-05
05-09-2023-19-14-42-1013,62,1,6.5,2023-09-05
05-09-2023-19-14-42-1013,72,10,38.4,2023-09-05
05-09-2023-19-14-42-1013,18,3,11.64,2023-09-05
05-09-2023-19-14-42-1013,32,10,30.9,2023-09-05
05-09-2023-19-14-42-1013,60,2,3.98,2023-09-05
06-09-2023-20-02-39-1900,25,8,18.8,2023-09-06
06-09-2023-20-02-39-1900,23,6,22.740000000000002,2023-09-06
06-09-2023-20-02-39-1900,14,8,7.92,2023-09-06
06-09-2023-20-02-39-1900,4,8,23.92,2023-09-06
06-09-2023-20-02-39-1900,69,2,7.98,2023-09-06
06-09-2023-20-02-39-1900,72,5,19.2,2023-09-06
06-09-2023-20-02-39-1900,37,4,10.76,2023-09-06
06-09-2023-20-02-39-1900,94,10,19.9,2023-09-06
06-09-2023-20-02-39-1900,6,1,1.99,2023-09-06
06-09-2023-20-02-39-1900,21,7,20.93,2023-09-06
06-09-2023-01-46-49-1684,81,4,14.36,2023-09-06
06-09-2023-01-46-49-1684,76,7,3.9899999999999998,2023-09-06
06-09-2023-01-46-49-1684,51,5,12.450000000000001,2023-09-06
06-09-2023-04-06-31-1366,24,3,8.399999999999999,2023-09-06
06-09-2023-04-06-31-1366,80,9,44.82000000000001,2023-09-06
06-09-2023-04-06-31-1366,72,1,3.84,2023-09-06
06-09-2023-04-06-31-1366,23,8,30.32,2023-09-06
06-09-2023-04-06-31-1366,89,8,22.24,2023-09-06
06-09-2023-04-06-31-1366,56,5,7.95,2023-09-06
06-09-2023-04-06-31-1366,79,6,21.419999999999998,2023-09-06
06-09-2023-03-35-02-1272,43,7,27.93,2023-09-06
06-09-2023-03-35-02-1272,63,10,37.9,2023-09-06
06-09-2023-03-35-02-1272,54,5,4.25,2023-09-06
06-09-2023-03-35-02-1272,19,8,27.6,2023-09-06
06-09-2023-00-54-30-1460,31,5,12.450000000000001,2023-09-06
06-09-2023-00-54-30-1460,90,1,0.99,2023-09-06
06-09-2023-00-54-30-1460,31,10,24.900000000000002,2023-09-06
06-09-2023-00-54-30-1460,38,7,24.5,2023-09-06
06-09-2023-00-54-30-1460,20,6,8.34,2023-09-06
06-09-2023-00-54-30-1460,96,10,27.5,2023-09-06
06-09-2023-00-54-30-1460,5,7,12.25,2023-09-06
06-09-2023-00-54-30-1460,18,5,19.4,2023-09-06
06-09-2023-00-54-30-1460,5,8,14.0,2023-09-06
06-09-2023-00-54-30-1460,84,3,7.5,2023-09-06
06-09-2023-00-09-25-1475,5,5,8.75,2023-09-06
06-09-2023-00-09-25-1475,27,1,2.15,2023-09-06
06-09-2023-01-29-05-1923,38,8,28.0,2023-09-06
06-09-2023-01-29-05-1923,64,6,26.759999999999998,2023-09-06
06-09-2023-01-29-05-1923,89,7,19.459999999999997,2023-09-06
06-09-2023-01-29-05-1923,42,8,3.12,2023-09-06
06-09-2023-01-29-05-1923,86,8,10.32,2023-09-06
06-09-2023-01-29-05-1923,90,4,3.96,2023-09-06
06-09-2023-01-29-05-1923,20,8,11.12,2023-09-06
06-09-2023-01-29-05-1923,90,4,3.96,2023-09-06
07-09-2023-14-30-01-1087,54,8,6.8,2023-09-07
07-09-2023-14-30-01-1087,70,4,14.0,2023-09-07
07-09-2023-14-44-48-1886,20,8,11.12,2023-09-07
07-09-2023-14-44-48-1886,53,6,5.9399999999999995,2023-09-07
07-09-2023-14-44-48-1886,38,2,7.0,2023-09-07
07-09-2023-14-44-48-1886,57,6,11.94,2023-09-07
07-09-2023-14-44-48-1886,19,4,13.8,2023-09-07
07-09-2023-14-44-48-1886,37,6,16.14,2023-09-07
07-09-2023-14-44-48-1886,87,3,29.97,2023-09-07
07-09-2023-14-44-48-1886,37,2,5.38,2023-09-07
07-09-2023-14-44-48-1886,69,2,7.98,2023-09-07
07-09-2023-14-44-48-1886,56,3,4.7700000000000005,2023-09-07
07-09-2023-14-51-49-1855,76,5,2.8499999999999996,2023-09-07
07-09-2023-14-51-49-1855,83,8,1.68,2023-09-07
07-09-2023-14-51-49-1855,55,6,4.68,2023-09-07
07-09-2023-14-51-49-1855,95,8,23.92,2023-09-07
07-09-2023-14-51-49-1855,96,10,27.5,2023-09-07
07-09-2023-14-51-49-1855,4,1,2.99,2023-09-07
07-09-2023-03-05-09-1568,87,10,99.9,2023-09-07
07-09-2023-03-05-09-1568,89,4,11.12,2023-09-07
07-09-2023-03-05-09-1568,51,6,14.940000000000001,2023-09-07
07-09-2023-03-05-09-1568,83,7,1.47,2023-09-07
07-09-2023-03-05-09-1568,23,8,30.32,2023-09-07
07-09-2023-10-07-27-1361,79,1,3.57,2023-09-07
07-09-2023-10-07-27-1361,76,6,3.42,2023-09-07
07-09-2023-16-11-17-1967,96,8,22.0,2023-09-07
07-09-2023-16-11-17-1967,89,7,19.459999999999997,2023-09-07
07-09-2023-16-11-17-1967,39,2,5.5,2023-09-07
07-09-2023-16-11-17-1967,4,8,23.92,2023-09-07
07-09-2023-16-11-17-1967,72,2,7.68,2023-09-07
07-09-2023-16-11-17-1967,90,2,1.98,2023-09-07
07-09-2023-16-11-17-1967,81,7,25.13,2023-09-07
07-09-2023-16-11-17-1967,69,7,27.93,2023-09-07
07-09-2023-16-11-17-1967,92,6,14.940000000000001,2023-09-07
07-09-2023-19-19-50-1164,16,7,21.98,2023-09-07
07-09-2023-19-19-50-1164,53,5,4.95,2023-09-07
07-09-2023-19-19-50-1164,96,8,22.0,2023-09-07
07-09-2023-16-48-34-1568,24,2,5.6,2023-09-07
07-09-2023-16-48-34-1568,42,5,1.9500000000000002,2023-09-07
07-09-2023-16-48-34-1568,40,4,14.36,2023-09-07
07-09-2023-16-48-34-1568,89,1,2.78,2023-09-07
07-09-2023-16-48-34-1568,15,2,5.96,2023-09-07
07-09-2023-16-48-34-1568,14,10,9.9,2023-09-07
07-09-2023-16-48-34-1568,56,6,9.540000000000001,2023-09-07
07-09-2023-23-00-59-1142,62,10,65.0,2023-09-07
07-09-2023-23-00-59-1142,1,10,15.0,2023-09-07
07-09-2023-23-00-59-1142,25,7,16.45,2023-09-07
07-09-2023-23-00-59-1142,25,5,11.75,2023-09-07
07-09-2023-23-00-59-1142,10,5,8.95,2023-09-07
07-09-2023-23-00-59-1142,57,10,19.9,2023-09-07
07-09-2023-23-00-59-1142,46,8,5.52,2023-09-07
07-09-2023-23-00-59-1142,21,1,2.99,2023-09-07
07-09-2023-23-00-59-1142,8,5,9.45,2023-09-07
07-09-2023-23-00-59-1142,97,8,47.92,2023-09-07
07-09-2023-20-26-42-1085,99,3,14.97,2023-09-07
07-09-2023-20-26-42-1085,38,10,35.0,2023-09-07
07-09-2023-20-26-42-1085,25,9,21.150000000000002,2023-09-07
07-09-2023-20-26-42-1085,83,3,0.63,2023-09-07
07-09-2023-20-26-42-1085,30,8,24.8,2023-09-07
07-09-2023-20-26-42-1085,90,5,4.95,2023-09-07
07-09-2023-14-12-19-1232,17,7,31.5,2023-09-07
07-09-2023-14-12-19-1232,4,7,20.93,2023-09-07
07-09-2023-14-12-19-1232,60,8,15.92,2023-09-07
07-09-2023-14-12-19-1232,32,8,24.72,2023-09-07
07-09-2023-14-12-19-1232,35,4,8.36,2023-09-07
07-09-2023-14-12-19-1232,39,9,24.75,2023-09-07
07-09-2023-06-31-29-1333,54,8,6.8,2023-09-07
07-09-2023-06-31-29-1333,15,5,14.9,2023-09-07
07-09-2023-06-31-29-1333,76,9,5.13,2023-09-07
07-09-2023-06-31-29-1333,75,2,17.58,2023-09-07
07-09-2023-06-31-29-1333,63,2,7.58,2023-09-07
07-09-2023-06-31-29-1333,81,1,3.59,2023-09-07
07-09-2023-06-31-29-1333,7,10,15.0,2023-09-07
07-09-2023-08-18-07-1207,100,2,3.98,2023-09-07
07-09-2023-08-18-07-1207,92,3,7.470000000000001,2023-09-07
07-09-2023-08-18-07-1207,4,8,23.92,2023-09-07
07-09-2023-08-18-07-1207,92,4,9.96,2023-09-07
07-09-2023-08-18-07-1207,55,1,0.78,2023-09-07
08-09-2023-09-39-15-1101,97,4,23.96,2023-09-08
08-09-2023-09-39-15-1101,3,6,14.700000000000001,2023-09-08
08-09-2023-09-39-15-1101,56,8,12.72,2023-09-08
08-09-2023-09-39-15-1101,30,2,6.2,2023-09-08
08-09-2023-09-39-15-1101,16,3,9.42,2023-09-08
08-09-2023-09-39-15-1101,42,9,3.5100000000000002,2023-09-08
08-09-2023-16-05-00-1798,5,5,8.75,2023-09-08
08-09-2023-16-05-00-1798,21,7,20.93,2023-09-08
08-09-2023-16-05-00-1798,98,6,29.94,2023-09-08
08-09-2023-16-05-00-1798,97,1,5.99,2023-09-08
08-09-2023-15-57-33-1856,80,2,9.96,2023-09-08
08-09-2023-15-57-33-1856,80,8,39.84,2023-09-08
08-09-2023-15-57-33-1856,39,6,16.5,2023-09-08
08-09-2023-15-57-33-1856,70,6,21.0,2023-09-08
08-09-2023-15-57-33-1856,2,4,5.0,2023-09-08
08-09-2023-15-57-33-1856,35,6,12.54,2023-09-08
08-09-2023-05-41-16-1289,93,3,17.97,2023-09-08
08-09-2023-05-41-16-1289,47,2,5.0,2023-09-08
08-09-2023-05-41-16-1289,2,3,3.75,2023-09-08
08-09-2023-16-56-26-1520,49,2,7.98,2023-09-08
08-09-2023-16-56-26-1520,44,3,4.47,2023-09-08
08-09-2023-16-56-26-1520,90,4,3.96,2023-09-08
08-09-2023-04-26-58-1030,33,2,11.98,2023-09-08
08-09-2023-04-26-58-1030,77,5,2.9499999999999997,2023-09-08
08-09-2023-04-26-58-1030,20,2,2.78,2023-09-08
08-09-2023-04-26-58-1030,42,8,3.12,2023-09-08
08-09-2023-04-26-58-1030,8,9,17.009999999999998,2023-09-08
08-09-2023-04-26-58-1030,58,8,18.0,2023-09-08
08-09-2023-04-26-58-1030,58,10,22.5,2023-09-08
08-09-2023-04-26-58-1030,47,5,12.5,2023-09-08
08-09-2023-04-26-58-1030,79,4,14.28,2023-09-08
08-09-2023-04-26-58-1030,25,5,11.75,2023-09-08
08-09-2023-08-52-45-1289,65,8,63.92,2023-09-08
08-09-2023-08-52-45-1289,95,8,23.92,2023-09-08
09-09-2023-23-12-58-1595,29,8,21.2,2023-09-09
09-09-2023-23-12-58-1595,27,3,6.449999999999999,2023-09-09
09-09-2023-23-12-58-1595,19,8,27.6,2023-09-09
09-09-2023-23-12-58-1595,16,1,3.14,2023-09-09
09-09-2023-23-12-58-1595,26,5,14.9,2023-09-09
09-09-2023-23-12-58-1595,34,6,11.94,2023-09-09
09-09-2023-23-12-58-1595,65,6,47.94,2023-09-09
09-09-2023-23-12-58-1595,44,3,4.47,2023-09-09
09-09-2023-00-24-31-1886,3,7,17.150000000000002,2023-09-09
09-09-2023-00-24-31-1886,56,9,14.31,2023-09-09
09-09-2023-00-24-31-1886,99,9,44.910000000000004,2023-09-09
09-09-2023-00-24-31-1886,32,7,21.63,2023-09-09
09-09-2023-00-24-31-1886,69,8,31.92,2023-09-09
09-09-2023-00-24-31-1886,57,1,1.99,2023-09-09
09-09-2023-20-03-47-1294,72,7,26.88,2023-09-09
09-09-2023-20-03-47-1294,62,2,13.0,2023-09-09
09-09-2023-20-03-47-1294,49,6,23.94,2023-09-09
09-09-2023-03-30-09-1087,2,1,1.25,2023-09-09
09-09-2023-03-30-09-1087,89,1,2.78,2023-09-09
09-09-2023-03-30-09-1087,18,8,31.04,2023-09-09
09-09-2023-03-30-09-1087,53,7,6.93,2023-09-09
09-09-2023-03-30-09-1087,14,1,0.99,2023-09-09
09-09-2023-04-04-27-1361,94,10,19.9,2023-09-09
09-09-2023-04-04-27-1361,70,9,31.5,2023-09-09
09-09-2023-04-04-27-1361,81,7,25.13,2023-09-09
09-09-2023-04-04-27-1361,35,3,6.27,2023-09-09
09-09-2023-04-04-27-1361,38,9,31.5,2023-09-09
09-09-2023-20-06-20-1074,46,8,5.52,2023-09-09
09-09-2023-20-06-20-1074,70,1,3.5,2023-09-09
09-09-2023-22-45-00-1200,41,1,2.39,2023-09-09
09-09-2023-22-45-00-1200,14,6,5.9399999999999995,2023-09-09
09-09-2023-22-45-00-1200,33,3,17.97,2023-09-09
09-09-2023-22-45-00-1200,29,4,10.6,2023-09-09
09-09-2023-22-45-00-1200,43,3,11.97,2023-09-09
09-09-2023-22-45-00-1200,89,9,25.02,2023-09-09
09-09-2023-22-45-00-1200,87,9,89.91,2023-09-09
09-09-2023-21-50-13-1385,97,6,35.94,2023-09-09
09-09-2023-21-50-13-1385,38,8,28.0,2023-09-09
09-09-2023-21-50-13-1385,28,6,17.34,2023-09-09
09-09-2023-21-50-13-1385,39,8,22.0,2023-09-09
09-09-2023-21-50-13-1385,8,10,18.9,2023-09-09
09-09-2023-21-50-13-1385,100,8,15.92,2023-09-09
09-09-2023-21-50-13-1385,86,6,7.74,2023-09-09
09-09-2023-05-41-09-1367,93,2,11.98,2023-09-09
09-09-2023-05-41-09-1367,74,3,2.8499999999999996,2023-09-09
09-09-2023-05-41-09-1367,26,4,11.92,2023-09-09
09-09-2023-05-41-09-1367,21,9,26.910000000000004,2023-09-09
09-09-2023-05-41-09-1367,68,9,23.31,2023-09-09
09-09-2023-05-41-09-1367,85,9,44.910000000000004,2023-09-09
09-09-2023-05-41-09-1367,37,10,26.9,2023-09-09
09-09-2023-12-03-25-1074,16,10,31.400000000000002,2023-09-09
09-09-2023-12-03-25-1074,73,1,3.99,2023-09-09
09-09-2023-12-03-25-1074,62,5,32.5,2023-09-09
09-09-2023-12-03-25-1074,86,3,3.87,2023-09-09
09-09-2023-12-03-25-1074,51,2,4.98,2023-09-09
09-09-2023-12-03-25-1074,27,9,19.349999999999998,2023-09-09
09-09-2023-12-03-25-1074,44,10,14.9,2023-09-09
09-09-2023-07-23-34-1972,69,4,15.96,2023-09-09
09-09-2023-07-23-34-1972,93,5,29.950000000000003,2023-09-09
10-09-2023-14-32-09-1346,97,5,29.950000000000003,2023-09-10
10-09-2023-11-09-24-1972,67,2,5.0,2023-09-10
10-09-2023-11-09-24-1972,3,9,22.05,2023-09-10
10-09-2023-11-09-24-1972,86,1,1.29,2023-09-10
10-09-2023-11-09-24-1972,13,1,2.98,2023-09-10
10-09-2023-11-09-24-1972,58,10,22.5,2023-09-10
10-09-2023-11-09-24-1972,75,1,8.79,2023-09-10
10-09-2023-11-09-24-1972,57,3,5.97,2023-09-10
10-09-2023-11-09-24-1972,78,10,38.0,2023-09-10
10-09-2023-11-09-24-1972,25,4,9.4,2023-09-10
10-09-2023-20-46-46-1972,11,3,14.97,2023-09-10
10-09-2023-20-46-46-1972,96,5,13.75,2023-09-10
10-09-2023-20-46-46-1972,3,6,14.700000000000001,2023-09-10
10-09-2023-20-46-46-1972,66,3,11.97,2023-09-10
10-09-2023-20-46-46-1972,8,3,5.67,2023-09-10
10-09-2023-20-46-46-1972,61,7,9.030000000000001,2023-09-10
10-09-2023-17-47-54-1232,89,10,27.799999999999997,2023-09-10
10-09-2023-17-47-54-1232,35,4,8.36,2023-09-10
10-09-2023-17-47-54-1232,18,10,38.8,2023-09-10
10-09-2023-17-47-54-1232,13,10,29.8,2023-09-10
10-09-2023-17-47-54-1232,95,8,23.92,2023-09-10
10-09-2023-17-47-54-1232,89,3,8.34,2023-09-10
10-09-2023-17-47-54-1232,38,9,31.5,2023-09-10
10-09-2023-17-47-54-1232,96,8,22.0,2023-09-10
10-09-2023-17-47-54-1232,76,8,4.56,2023-09-10
10-09-2023-17-47-54-1232,38,5,17.5,2023-09-10
10-09-2023-18-39-27-1010,81,6,21.54,2023-09-10
10-09-2023-18-39-27-1010,77,1,0.59,2023-09-10
10-09-2023-18-39-27-1010,6,4,7.96,2023-09-10
10-09-2023-18-39-27-1010,46,9,6.209999999999999,2023-09-10
10-09-2023-02-32-14-1923,54,2,1.7,2023-09-10
10-09-2023-02-32-14-1923,58,5,11.25,2023-09-10
10-09-2023-05-49-52-1335,6,10,19.9,2023-09-10
10-09-2023-05-49-52-1335,87,6,59.94,2023-09-10
10-09-2023-05-49-52-1335,10,8,14.32,2023-09-10
10-09-2023-05-49-52-1335,34,5,9.95,2023-09-10
10-09-2023-05-49-52-1335,40,5,17.95,2023-09-10
10-09-2023-11-05-40-1660,40,2,7.18,2023-09-10
10-09-2023-11-05-40-1660,79,5,17.849999999999998,2023-09-10
10-09-2023-08-18-44-1595,51,4,9.96,2023-09-10
10-09-2023-08-18-44-1595,17,5,22.5,2023-09-10
10-09-2023-08-18-44-1595,85,3,14.97,2023-09-10
10-09-2023-08-18-44-1595,60,8,15.92,2023-09-10
10-09-2023-08-18-44-1595,95,9,26.910000000000004,2023-09-10
10-09-2023-08-18-44-1595,94,8,15.92,2023-09-10
10-09-2023-08-18-44-1595,89,1,2.78,2023-09-10
10-09-2023-08-18-44-1595,28,1,2.89,2023-09-10
10-09-2023-08-18-44-1595,63,8,30.32,2023-09-10
10-09-2023-07-17-11-1570,39,6,16.5,2023-09-10
10-09-2023-10-39-15-1346,65,4,31.96,2023-09-10
10-09-2023-10-39-15-1346,30,3,9.3,2023-09-10
10-09-2023-10-39-15-1346,13,2,5.96,2023-09-10
10-09-2023-10-39-15-1346,39,8,22.0,2023-09-10
10-09-2023-10-39-15-1346,12,7,12.6,2023-09-10
10-09-2023-02-47-04-1881,25,5,11.75,2023-09-10
10-09-2023-02-47-04-1881,79,5,17.849999999999998,2023-09-10
10-09-2023-02-47-04-1881,70,9,31.5,2023-09-10
10-09-2023-02-47-04-1881,22,3,8.370000000000001,2023-09-10
10-09-2023-02-47-04-1881,2,3,3.75,2023-09-10
10-09-2023-02-47-04-1881,11,8,39.92,2023-09-10
10-09-2023-02-47-04-1881,29,1,2.65,2023-09-10
11-09-2023-13-47-33-1346,98,8,39.92,2023-09-11
11-09-2023-13-47-33-1346,91,8,53.6,2023-09-11
11-09-2023-13-47-33-1346,92,9,22.410000000000004,2023-09-11
11-09-2023-19-32-26-1414,100,8,15.92,2023-09-11
11-09-2023-19-32-26-1414,3,3,7.3500000000000005,2023-09-11
11-09-2023-19-32-26-1414,65,3,23.97,2023-09-11
11-09-2023-19-32-26-1414,68,6,15.54,2023-09-11
11-09-2023-19-32-26-1414,47,10,25.0,2023-09-11
11-09-2023-19-32-26-1414,87,2,19.98,2023-09-11
11-09-2023-19-32-26-1414,98,2,9.98,2023-09-11
11-09-2023-19-32-26-1414,65,7,55.93,2023-09-11
11-09-2023-19-32-26-1414,8,4,7.56,2023-09-11
11-09-2023-19-32-26-1414,40,8,28.72,2023-09-11
11-09-2023-20-00-09-1570,46,5,3.4499999999999997,2023-09-11
11-09-2023-17-26-33-1222,5,6,10.5,2023-09-11
11-09-2023-17-26-33-1222,49,8,31.92,2023-09-11
11-09-2023-17-26-33-1222,49,7,27.93,2023-09-11
11-09-2023-17-26-33-1222,77,6,3.54,2023-09-11
11-09-2023-17-26-33-1222,61,1,1.29,2023-09-11
11-09-2023-17-26-33-1222,14,1,0.99,2023-09-11
11-09-2023-17-26-33-1222,97,7,41.93,2023-09-11
11-09-2023-22-57-09-1684,10,6,10.74,2023-09-11
11-09-2023-22-57-09-1684,92,6,14.940000000000001,2023-09-11
11-09-2023-22-57-09-1684,41,2,4.78,2023-09-11
11-09-2023-22-57-09-1684,18,2,7.76,2023-09-11
11-09-2023-07-02-06-1194,28,8,23.12,2023-09-11
11-09-2023-07-02-06-1194,65,1,7.99,2023-09-11
11-09-2023-07-02-06-1194,100,5,9.95,2023-09-11
11-09-2023-07-02-06-1194,65,10,79.9,2023-09-11
11-09-2023-07-02-06-1194,29,10,26.5,2023-09-11
11-09-2023-07-02-06-1194,97,10,59.900000000000006,2023-09-11
11-09-2023-07-02-06-1194,25,6,14.100000000000001,2023-09-11
11-09-2023-07-02-06-1194,39,2,5.5,2023-09-11
11-09-2023-15-25-26-1620,39,10,27.5,2023-09-11
11-09-2023-15-25-26-1620,40,8,28.72,2023-09-11
11-09-2023-18-30-19-1570,4,6,17.94,2023-09-11
11-09-2023-18-30-19-1570,43,7,27.93,2023-09-11
11-09-2023-18-30-19-1570,44,7,10.43,2023-09-11
11-09-2023-18-30-19-1570,35,3,6.27,2023-09-11
11-09-2023-18-30-19-1570,98,8,39.92,2023-09-11
11-09-2023-18-30-19-1570,75,10,87.89999999999999,2023-09-11
11-09-2023-18-30-19-1570,34,5,9.95,2023-09-11
11-09-2023-10-06-21-1289,23,1,3.79,2023-09-11
11-09-2023-10-06-21-1289,54,8,6.8,2023-09-11
11-09-2023-10-06-21-1289,86,6,7.74,2023-09-11
11-09-2023-10-06-21-1289,58,7,15.75,2023-09-11
11-09-2023-10-06-21-1289,97,8,47.92,2023-09-11
11-09-2023-10-06-21-1289,25,6,14.100000000000001,2023-09-11
11-09-2023-10-06-21-1289,84,6,15.0,2023-09-11
11-09-2023-10-06-21-1289,80,8,39.84,2023-09-11
11-09-2023-10-06-21-1289,52,4,3.48,2023-09-11
11-09-2023-08-16-27-1200,48,4,9.56,2023-09-11
11-09-2023-08-16-27-1200,85,5,24.950000000000003,2023-09-11
11-09-2023-08-16-27-1200,46,7,4.83,2023-09-11
11-09-2023-08-16-27-1200,53,1,0.99,2023-09-11
11-09-2023-08-16-27-1200,8,10,18.9,2023-09-11
11-09-2023-08-16-27-1200,59,6,16.740000000000002,2023-09-11
11-09-2023-08-16-27-1200,60,6,11.94,2023-09-11
12-09-2023-08-57-14-1568,35,1,2.09,2023-09-12
12-09-2023-08-57-14-1568,55,9,7.0200000000000005,2023-09-12
12-09-2023-08-57-14-1568,98,10,49.900000000000006,2023-09-12
12-09-2023-02-48-37-1701,41,5,11.950000000000001,2023-09-12
12-09-2023-02-48-37-1701,49,3,11.97,2023-09-12
12-09-2023-02-48-37-1701,55,9,7.0200000000000005,2023-09-12
12-09-2023-02-48-37-1701,8,3,5.67,2023-09-12
12-09-2023-02-48-37-1701,30,9,27.900000000000002,2023-09-12
12-09-2023-02-48-37-1701,89,5,13.899999999999999,2023-09-12
12-09-2023-02-48-37-1701,67,2,5.0,2023-09-12
12-09-2023-02-48-37-1701,11,5,24.950000000000003,2023-09-12
12-09-2023-02-48-37-1701,81,7,25.13,2023-09-12
12-09-2023-02-48-37-1701,40,5,17.95,2023-09-12
12-09-2023-18-08-30-1372,33,6,35.94,2023-09-12
12-09-2023-18-08-30-1372,33,8,47.92,2023-09-12
12-09-2023-18-08-30-1372,89,7,19.459999999999997,2023-09-12
12-09-2023-18-08-30-1372,90,2,1.98,2023-09-12
12-09-2023-18-23-41-1251,56,2,3.18,2023-09-12
12-09-2023-18-23-41-1251,65,6,47.94,2023-09-12
12-09-2023-18-23-41-1251,67,9,22.5,2023-09-12
12-09-2023-18-23-41-1251,60,6,11.94,2023-09-12
12-09-2023-18-23-41-1251,96,9,24.75,2023-09-12
12-09-2023-18-23-41-1251,1,8,12.0,2023-09-12
12-09-2023-18-23-41-1251,86,10,12.9,2023-09-12
12-09-2023-18-23-41-1251,44,5,7.45,2023-09-12
12-09-2023-11-42-37-1540,39,1,2.75,2023-09-12
13-09-2023-11-34-54-1207,52,6,5.22,2023-09-13
13-09-2023-18-36-37-1164,88,2,7.98,2023-09-13
13-09-2023-18-36-37-1164,14,7,6.93,2023-09-13
13-09-2023-18-36-37-1164,70,8,28.0,2023-09-13
13-09-2023-18-36-37-1164,89,1,2.78,2023-09-13
13-09-2023-07-55-04-1454,55,1,0.78,2023-09-13
13-09-2023-07-55-04-1454,61,3,3.87,2023-09-13
