,member_id,product_id,total_trans
7371,1701,5,7.0
7372,1701,6,25.87
7373,1701,7,27.0
7374,1701,8,66.15
7375,1701,9,122.59
7376,1701,10,30.43
7377,1701,11,74.85
7378,1701,12,54.0
7379,1701,13,74.5
7380,1701,14,28.71
7381,1701,15,68.54
7382,1701,16,84.78
7383,1701,17,121.5
7384,1701,18,38.8
7385,1701,19,62.1
7386,1701,20,15.29
7387,1701,21,65.78
7388,1701,22,66.96
7389,1701,23,98.54
7390,1701,24,14.0
7391,1701,25,23.5
7392,1701,27,17.2
7393,1701,28,37.57
7394,1701,29,71.55
7395,1701,30,40.3
7396,1701,31,114.54
7397,1701,32,40.17
7398,1701,33,173.71
7399,1701,34,65.67
7400,1701,35,54.34
7401,1701,36,23.9
7402,1701,37,53.8
7403,1701,38,66.5
7404,1701,39,60.5
7405,1701,40,64.62
7406,1701,41,57.36
7407,1701,42,6.24
7408,1701,43,79.8
7409,1701,44,44.7
7410,1701,45,19.8
7411,1701,46,22.08
7412,1701,47,67.5
7413,1701,48,78.87
7414,1701,49,119.7
7415,1701,50,23.4
7416,1701,51,22.41
7417,1701,52,21.75
7418,1701,53,7.92
7419,1701,54,24.65
7420,1701,55,21.84
7421,1701,56,11.13
7422,1701,57,123.38
7423,1701,58,22.5
7424,1701,59,22.32
7425,1701,60,19.9
7426,1701,61,10.32
7427,1701,62,195.0
7428,1701,64,84.74
7429,1701,65,39.95
7430,1701,66,59.85
7431,1701,67,22.5
7432,1701,68,20.72
7433,1701,69,55.86
7434,1701,70,59.5
7435,1701,71,52.72
7436,1701,72,76.8
7437,1701,73,31.92
7438,1701,74,10.45
7439,1701,75,149.43
7440,1701,76,19.38
7441,1701,77,22.42
7442,1701,78,72.2
7443,1701,79,67.83
7444,1701,81,17.95
7445,1701,82,143.82
7446,1701,83,5.25
7447,1701,84,40.0
7448,1701,85,84.83
7449,1701,86,21.93
7450,1701,87,139.86
7451,1701,88,175.56
7452,1701,89,50.04
7453,1701,90,10.89
7454,1701,91,227.8
7455,1701,92,32.37
7456,1701,93,167.72
7457,1701,94,33.83
7458,1701,95,50.83
7459,1701,96,85.25
7460,1701,97,119.8
7461,1701,99,54.89
7462,1701,100,23.88
7463,1706,1,37.5
7464,1706,2,18.75
7465,1706,3,36.75
7466,1706,4,74.75
7467,1706,5,29.75
7468,1706,6,23.88
7469,1706,7,45.0
7470,1706,8,26.46
7471,1706,9,98.67
7472,1706,10,48.33
7473,1706,11,189.62
7474,1706,12,21.6
7475,1706,13,29.8
7476,1706,14,11.88
7477,1706,15,68.54
7478,1706,16,91.06
7479,1706,17,63.0
7480,1706,18,69.84
7481,1706,19,10.35
7482,1706,20,36.14
7483,1706,21,41.86
7484,1706,22,19.53
7485,1706,23,106.12
7486,1706,24,36.4
7487,1706,25,39.95
7488,1706,27,25.8
7489,1706,28,43.35
7490,1706,29,63.6
7491,1706,30,52.7
7492,1706,31,84.66
7493,1706,32,64.89
7494,1706,33,29.95
7495,1706,34,29.85
7496,1706,35,62.7
7497,1706,36,90.82
7498,1706,37,147.95
7499,1706,38,21.0
7500,1706,39,63.25
7501,1706,40,61.03
7502,1706,41,4.78
7503,1706,42,10.14
7504,1706,43,147.63
7505,1706,44,2.98
7506,1706,45,9.9
7507,1706,46,15.87
7508,1706,47,67.5
7509,1706,48,114.72
7510,1706,50,65.0
7511,1706,51,34.86
7512,1706,52,10.44
7513,1706,53,17.82
7514,1706,54,34.0
7515,1706,55,17.94
7516,1706,56,71.55
7517,1706,57,13.93
7518,1706,58,38.25
7519,1706,59,47.43
7520,1706,60,63.68
7521,1706,61,19.35
7522,1706,62,65.0
7523,1706,63,125.07
7524,1706,64,102.58
7525,1706,66,183.54
7526,1706,67,15.0
7527,1706,68,85.47
7528,1706,69,47.88
7529,1706,70,52.5
7530,1706,71,164.75
7531,1706,72,69.12
7532,1706,73,51.87
7533,1706,74,10.45
7534,1706,75,70.32
7535,1706,76,3.99
7536,1706,77,15.34
7537,1706,78,136.8
7538,1706,79,24.99
7539,1706,80,114.54
7540,1706,81,122.06
7541,1706,82,55.93
7542,1706,83,6.09
7543,1706,84,37.5
7544,1706,85,164.67
7545,1706,86,34.83
7546,1706,87,319.68
7547,1706,88,19.95
7548,1706,89,97.3
7549,1706,90,13.86
7550,1706,91,194.3
7551,1706,92,97.11
7552,1706,94,13.93
7553,1706,95,143.52
7554,1706,97,299.5
7555,1706,98,159.68
7556,1706,99,24.95
7557,1706,100,59.7
7558,1721,1,24.0
7559,1721,2,18.75
7560,1721,3,44.1
7561,1721,4,29.9
7562,1721,5,22.75
7563,1721,6,55.72
7564,1721,7,37.5
7565,1721,8,15.12
7566,1721,9,74.75
7567,1721,10,5.37
7568,1721,11,19.96
7569,1721,12,3.6
7570,1721,14,5.94
7571,1721,15,56.62
7572,1721,16,50.24
7573,1721,17,63.0
7574,1721,18,7.76
7575,1721,19,79.35
7576,1721,20,19.46
7577,1721,21,44.85
7578,1721,22,89.28
7579,1721,23,18.95
7580,1721,24,8.4
7581,1721,27,55.9
7582,1721,28,52.02
7583,1721,29,31.8
7584,1721,30,27.9
7585,1721,31,42.33
7586,1721,32,74.16
7587,1721,33,155.74
7588,1721,34,25.87
7589,1721,35,27.17
7590,1721,36,38.24
7591,1721,37,67.25
7592,1721,38,45.5
7593,1721,39,60.5
7594,1721,40,107.7
7595,1721,41,38.24
7596,1721,42,10.14
7597,1721,43,75.81
7598,1721,44,40.23
7599,1721,45,16.83
7600,1721,46,15.18
7601,1721,47,22.5
7602,1721,48,14.34
7603,1721,49,59.85
7604,1721,50,72.8
7605,1721,51,52.29
7606,1721,52,12.18
7607,1721,53,28.71
7608,1721,54,5.95
7609,1721,55,5.46
7610,1721,56,25.44
7611,1721,57,13.93
7612,1721,58,11.25
7613,1721,59,41.85
7614,1721,60,63.68
7615,1721,61,20.64
7616,1721,62,175.5
7617,1721,63,3.79
7618,1721,64,173.94
7619,1721,65,135.83
7620,1721,66,135.66
7621,1721,67,77.5
7622,1721,68,67.34
7623,1721,69,63.84
7624,1721,70,105.0
7625,1721,71,144.98
7626,1721,72,30.72
7627,1721,73,43.89
7628,1721,74,19.0
7629,1721,75,307.65
7630,1721,76,3.99
7631,1721,77,7.67
7632,1721,78,87.4
7633,1721,79,128.52
7634,1721,80,84.66
7635,1721,81,17.95
7636,1721,82,239.7
7637,1721,83,2.73
7638,1721,84,10.0
7639,1721,85,114.77
7640,1721,87,249.75
7641,1721,88,67.83
7642,1721,89,36.14
7643,1721,90,1.98
7644,1721,91,227.8
7645,1721,92,9.96
7646,1721,93,83.86
7647,1721,94,51.74
7648,1721,95,65.78
7649,1721,96,33.0
7650,1721,97,149.75
7651,1721,98,74.85
7652,1721,99,104.79
7653,1721,100,15.92
7654,1761,1,4.5
7655,1761,2,21.25
7656,1761,3,46.55
7657,1761,4,65.78
7658,1761,5,45.5
7659,1761,6,13.93
7660,1761,7,15.0
7661,1761,8,17.01
7662,1761,9,41.86
7663,1761,10,48.33
7664,1761,11,134.73
7665,1761,12,37.8
7666,1761,13,17.88
7667,1761,14,23.76
7668,1761,15,23.84
7669,1761,16,78.5
7670,1761,17,67.5
7671,1761,18,65.96
7672,1761,19,51.75
7673,1761,20,23.63
7674,1761,21,38.87
7675,1761,22,58.59
7676,1761,23,170.55
7677,1761,24,16.8
7678,1761,25,9.4
7679,1761,26,29.8
7680,1761,28,11.56
7681,1761,29,37.1
7682,1761,30,124.0
7683,1761,32,58.71
7684,1761,33,119.8
7685,1761,34,13.93
7686,1761,35,16.72
7687,1761,36,47.8
7688,1761,37,88.77
7689,1761,38,70.0
7690,1761,39,33.0
7691,1761,40,21.54
7692,1761,42,4.68
7693,1761,43,83.79
7694,1761,44,35.76
7695,1761,45,25.74
7696,1761,47,50.0
7697,1761,48,31.07
7698,1761,49,71.82
7699,1761,50,2.6
7700,1761,51,17.43
7701,1761,53,8.91
7702,1761,54,3.4
7703,1761,55,10.14
7704,1761,56,44.52
7705,1761,57,61.69
7706,1761,58,9.0
7707,1761,59,11.16
7708,1761,60,1.99
7709,1761,61,12.9
7710,1761,62,13.0
7711,1761,63,117.49
7712,1761,64,84.74
7713,1761,65,87.89
7714,1761,66,39.9
7715,1761,67,50.0
7716,1761,68,49.21
7717,1761,69,83.79
7718,1761,70,108.5
7719,1761,71,125.21
7720,1761,72,88.32
7721,1761,73,127.68
7722,1761,74,16.15
7723,1761,75,219.75
7724,1761,76,10.83
7725,1761,77,2.36
7726,1761,78,38.0
7727,1761,79,64.26
7728,1761,80,34.86
7729,1761,81,7.18
7730,1761,82,143.82
7731,1761,83,7.14
7732,1761,84,27.5
7733,1761,85,94.81
7734,1761,86,12.9
7735,1761,87,169.83
7736,1761,88,55.86
7737,1761,89,61.16
7738,1761,91,134.0
7739,1761,92,44.82
7740,1761,93,143.76
7741,1761,94,53.73
7742,1761,95,8.97
7743,1761,96,74.25
7744,1761,97,77.87
7745,1761,98,19.96
7746,1761,99,134.73
7747,1761,100,33.83
7748,1765,1,24.0
7749,1765,2,31.25
7750,1765,3,56.35
7751,1765,4,44.85
7752,1765,5,59.5
7753,1765,6,25.87
7754,1765,7,51.0
7755,1765,9,5.98
7756,1765,10,48.33
7757,1765,11,129.74
7758,1765,12,34.2
7759,1765,13,104.3
7760,1765,14,27.72
7761,1765,15,53.64
7762,1765,16,31.4
7763,1765,17,94.5
7764,1765,18,77.6
7765,1765,19,106.95
7766,1765,20,41.7
7767,1765,21,38.87
7768,1765,22,83.7
7769,1765,23,75.8
7770,1765,24,72.8
7771,1765,25,47.0
7772,1765,26,101.32
7773,1765,27,122.55
7774,1765,28,37.57
7775,1765,29,68.9
7776,1765,30,65.1
7777,1765,31,7.47
7778,1765,32,27.81
7779,1765,33,167.72
7780,1765,34,69.65
7781,1765,35,56.43
7782,1765,37,2.69
7783,1765,38,105.0
7784,1765,39,123.75
7785,1765,40,32.31
7786,1765,41,74.09
7787,1765,42,3.51
7788,1765,43,107.73
7789,1765,44,2.98
7790,1765,45,21.78
7791,1765,46,20.7
7792,1765,47,87.5
7793,1765,48,54.97
7794,1765,49,19.95
7795,1765,50,18.2
7796,1765,51,4.98
7797,1765,52,16.53
7798,1765,53,31.68
7799,1765,54,6.8
7800,1765,55,17.94
7801,1765,56,41.34
7802,1765,57,17.91
7803,1765,58,33.75
7804,1765,59,41.85
7805,1765,60,5.97
7806,1765,61,50.31
7807,1765,62,58.5
7808,1765,63,90.96
7809,1765,64,98.12
7810,1765,65,7.99
7811,1765,66,219.45
7812,1765,67,72.5
7813,1765,68,41.44
7814,1765,69,127.68
7815,1765,70,143.5
7816,1765,71,158.16
7817,1765,72,119.04
7818,1765,73,51.87
7819,1765,74,21.85
7820,1765,75,219.75
7821,1765,76,3.42
7822,1765,77,19.47
7823,1765,78,60.8
7824,1765,79,114.24
7825,1765,80,189.24
7826,1765,81,68.21
7827,1765,82,223.72
7828,1765,83,9.87
7829,1765,84,40.0
7830,1765,85,74.85
7831,1765,86,1.29
7832,1765,87,119.88
7833,1765,88,75.81
7834,1765,89,27.8
7835,1765,90,25.74
7836,1765,91,46.9
7837,1765,92,79.68
7838,1765,93,137.77
7839,1765,94,59.7
7840,1765,95,98.67
7841,1765,96,24.75
7842,1765,97,137.77
7843,1765,98,99.8
7844,1765,99,64.87
7845,1765,100,19.9
7846,1792,1,9.0
7847,1792,2,27.5
7848,1792,3,14.7
7849,1792,4,29.9
7850,1792,5,91.0
7851,1792,6,79.6
7852,1792,7,13.5
7853,1792,8,24.57
7854,1792,9,38.87
7855,1792,10,34.01
7856,1792,11,199.6
7857,1792,12,7.2
7858,1792,13,26.82
7859,1792,14,45.54
7860,1792,15,29.8
7861,1792,16,72.22
7862,1792,17,99.0
7863,1792,18,186.24
7864,1792,19,41.4
7865,1792,20,16.68
7866,1792,21,80.73
7867,1792,22,33.48
7868,1792,23,117.49
7869,1792,24,86.8
7870,1792,25,28.2
7871,1792,26,50.66
7872,1792,27,19.35
7873,1792,28,78.03
7874,1792,29,63.6
7875,1792,30,6.2
7876,1792,31,64.74
7877,1792,32,89.61
7878,1792,33,47.92
7879,1792,35,41.8
7880,1792,36,35.85
7881,1792,37,40.35
7882,1792,38,73.5
7883,1792,39,52.25
7884,1792,40,86.16
7885,1792,41,11.95
7886,1792,42,3.51
7887,1792,43,39.9
7888,1792,44,23.84
7889,1792,45,33.66
7890,1792,46,19.32
7891,1792,47,80.0
7892,1792,48,59.75
7893,1792,49,63.84
7894,1792,50,96.2
7895,1792,51,24.9
7896,1792,52,14.79
7897,1792,53,14.85
7898,1792,54,34.85
7899,1792,55,9.36
7900,1792,56,7.95
7901,1792,57,47.76
7902,1792,58,36.0
7903,1792,59,50.22
7904,1792,60,61.69
7905,1792,61,6.45
7906,1792,62,162.5
7907,1792,63,18.95
7908,1792,64,31.22
7909,1792,65,151.81
7910,1792,66,7.98
7911,1792,67,55.0
7912,1792,68,15.54
7913,1792,69,111.72
7914,1792,70,31.5
7915,1792,71,369.04
7916,1792,72,88.32
7917,1792,73,43.89
7918,1792,74,19.95
7919,1792,75,360.39
7920,1792,76,17.1
7921,1792,77,8.26
7922,1792,78,30.4
7923,1792,79,21.42
7924,1792,80,84.66
7925,1792,81,96.93
7926,1792,82,183.77
7927,1792,83,4.62
7928,1792,84,50.0
7929,1792,85,89.82
7930,1792,86,42.57
7931,1792,87,79.92
7932,1792,88,11.97
7933,1792,89,5.56
7934,1792,90,14.85
7935,1792,91,308.2
7936,1792,92,34.86
7937,1792,93,167.72
7938,1792,94,31.84
7939,1792,95,77.74
7940,1792,96,71.5
7941,1792,97,197.67
7942,1792,98,49.9
7943,1792,99,84.83
7944,1792,100,49.75
7945,1795,1,33.0
7946,1795,2,25.0
7947,1795,3,71.05
7948,1795,4,80.73
7949,1795,5,47.25
7950,1795,6,41.79
7951,1795,7,69.0
7952,1795,8,79.38
7953,1795,9,53.82
7954,1795,10,73.39
7955,1795,11,89.82
7956,1795,12,34.2
7957,1795,13,56.62
7958,1795,14,23.76
7959,1795,15,65.56
7960,1795,16,94.2
7961,1795,17,162.0
7962,1795,18,131.92
7963,1795,19,72.45
7964,1795,20,11.12
7965,1795,21,23.92
7966,1795,22,86.49
7967,1795,23,75.8
7968,1795,24,78.4
7969,1795,25,103.4
7970,1795,26,26.82
7971,1795,27,70.95
7972,1795,28,54.91
7973,1795,29,29.15
7974,1795,30,111.6
7975,1795,31,82.17
7976,1795,32,80.34
7977,1795,33,77.87
7978,1795,34,33.83
7979,1795,35,50.16
7980,1795,36,112.33
7981,1795,37,24.21
7982,1795,38,196.0
7983,1795,39,41.25
7984,1795,40,43.08
7985,1795,41,14.34
7986,1795,42,1.17
7987,1795,43,83.79
7988,1795,44,14.9
7989,1795,45,16.83
7990,1795,46,3.45
7991,1795,47,55.0
7992,1795,48,76.48
7993,1795,49,23.94
7994,1795,50,88.4
7995,1795,52,33.93
7996,1795,53,22.77
7997,1795,54,16.15
7998,1795,55,3.12
7999,1795,56,46.11
8000,1795,57,65.67
8001,1795,58,132.75
8002,1795,59,53.01
8003,1795,60,27.86
8004,1795,61,33.54
8005,1795,62,201.5
8006,1795,63,68.22
8007,1795,64,49.06
8008,1795,65,215.73
8009,1795,66,127.68
8010,1795,67,92.5
8011,1795,68,103.6
8012,1795,69,71.82
8013,1795,70,42.0
8014,1795,71,224.06
8015,1795,72,72.96
8016,1795,73,111.72
8017,1795,74,37.05
8018,1795,75,290.07
8019,1795,76,8.55
8020,1795,77,4.13
8021,1795,78,57.0
8022,1795,79,99.96
8023,1795,80,44.82
8024,1795,81,86.16
8025,1795,82,239.7
8026,1795,83,7.98
8027,1795,84,17.5
8028,1795,85,144.71
8029,1795,86,18.06
8030,1795,87,309.69
8031,1795,88,131.67
8032,1795,89,97.3
8033,1795,90,17.82
8034,1795,91,201.0
8035,1795,92,22.41
8036,1795,93,185.69
8037,1795,94,65.67
8038,1795,95,113.62
8039,1795,96,33.0
8040,1795,97,155.74
8041,1795,98,79.84
8042,1795,99,149.7
8043,1795,100,29.85
8044,1798,1,45.0
8045,1798,2,53.75
8046,1798,3,73.5
8047,1798,4,35.88
8048,1798,5,35.0
8049,1798,6,47.76
8050,1798,7,55.5
8051,1798,8,7.56
8052,1798,9,32.89
8053,1798,10,12.53
8054,1798,11,189.62
8055,1798,12,86.4
8056,1798,13,35.76
8057,1798,14,14.85
8058,1798,15,62.58
8059,1798,16,31.4
8060,1798,18,3.88
8061,1798,19,89.7
8062,1798,20,6.95
8063,1798,21,74.75
8064,1798,22,53.01
8065,1798,23,87.17
8066,1798,24,42.0
8067,1798,25,65.8
8068,1798,26,62.58
8069,1798,27,17.2
8070,1798,28,46.24
8071,1798,29,18.55
8072,1798,30,34.1
8073,1798,31,49.8
8074,1798,32,92.7
8075,1798,33,23.96
8076,1798,34,53.73
8077,1798,35,35.53
8078,1798,36,59.75
8079,1798,37,32.28
8080,1798,38,154.0
8081,1798,39,49.5
8082,1798,40,53.85
8083,1798,41,21.51
8084,1798,42,3.51
8085,1798,43,11.97
8086,1798,44,19.37
8087,1798,45,14.85
8088,1798,46,5.52
8089,1798,47,25.0
8090,1798,48,88.43
8091,1798,49,95.76
8092,1798,50,39.0
8093,1798,52,11.31
8094,1798,53,24.75
8095,1798,54,12.75
8096,1798,55,9.36
8097,1798,56,12.72
8098,1798,57,1.99
8099,1798,58,51.75
8100,1798,59,36.27
8101,1798,60,71.64
8102,1798,61,28.38
8103,1798,62,260.0
8104,1798,63,18.95
8105,1798,64,124.88
8106,1798,65,127.84
8107,1798,66,87.78
8108,1798,67,15.0
8109,1798,68,85.47
8110,1798,69,179.55
8111,1798,70,73.5
8112,1798,71,257.01
8113,1798,72,99.84
8114,1798,73,119.7
8115,1798,74,8.55
8116,1798,75,105.48
8117,1798,76,17.1
8118,1798,77,18.29
8119,1798,78,45.6
8120,1798,79,3.57
8121,1798,80,114.54
8122,1798,81,28.72
8123,1798,82,191.76
8124,1798,83,3.15
8125,1798,84,65.0
8126,1798,85,119.76
8127,1798,86,25.8
8128,1798,87,149.85
8129,1798,88,67.83
8130,1798,89,2.78
8131,1798,90,5.94
8132,1798,91,160.8
8133,1798,92,54.78
8134,1798,93,179.7
8135,1798,94,59.7
8136,1798,95,77.74
8137,1798,96,90.75
8138,1798,97,77.87
8139,1798,98,44.91
8140,1798,99,29.94
8141,1798,100,19.9
8142,1855,1,24.0
8143,1855,2,25.0
8144,1855,3,49.0
8145,1855,4,104.65
8146,1855,5,43.75
8147,1855,6,5.97
8148,1855,7,15.0
8149,1855,8,34.02
8150,1855,9,143.52
8151,1855,10,23.27
8152,1855,11,94.81
8153,1855,12,41.4
8154,1855,13,20.86
8155,1855,14,16.83
8156,1855,15,128.14
8157,1855,16,28.26
8158,1855,17,27.0
8159,1855,18,27.16
8160,1855,19,82.8
8161,1855,20,12.51
8162,1855,21,44.85
8163,1855,22,25.11
8164,1855,23,79.59
8165,1855,24,131.6
8166,1855,26,68.54
8167,1855,27,36.55
8168,1855,28,63.58
8169,1855,29,13.25
8170,1855,30,24.8
8171,1855,31,72.21
8172,1855,32,135.96
8173,1855,33,137.77
8174,1855,34,79.6
8175,1855,35,66.88
8176,1855,36,50.19
8177,1855,37,10.76
8178,1855,38,66.5
8179,1855,39,52.25
8180,1855,40,111.29
8181,1855,41,43.02
8182,1855,43,63.84
8183,1855,44,16.39
8184,1855,45,29.7
8185,1855,47,45.0
8186,1855,48,54.97
8187,1855,49,99.75
8188,1855,50,59.8
8189,1855,51,131.97
8190,1855,52,18.27
8191,1855,53,24.75
8192,1855,54,7.65
8193,1855,55,9.36
8194,1855,56,46.11
8195,1855,57,43.78
8196,1855,58,24.75
8197,1855,59,47.43
8198,1855,61,19.35
8199,1855,62,130.0
8200,1855,63,117.49
8201,1855,64,57.98
8202,1855,65,15.98
8203,1855,66,139.65
8204,1855,68,95.83
8205,1855,69,67.83
8206,1855,70,87.5
8207,1855,71,177.93
8208,1855,72,111.36
8209,1855,73,119.7
8210,1855,74,16.15
8211,1855,75,202.17
8212,1855,76,13.68
8213,1855,77,11.8
8214,1855,78,87.4
8215,1855,79,17.85
8216,1855,80,99.6
8217,1855,81,111.29
8218,1855,82,159.8
8219,1855,83,5.46
8220,1855,84,82.5
8221,1855,85,139.72
8222,1855,86,32.25
8223,1855,87,79.92
8224,1855,88,43.89
8225,1855,89,11.12
8226,1855,90,26.73
8227,1855,91,40.2
8228,1855,92,82.17
8229,1855,93,305.49
8230,1855,94,59.7
8231,1855,95,59.8
8232,1855,96,104.5
8233,1855,97,179.7
8234,1855,98,14.97
8235,1855,99,44.91
8236,1855,100,59.7
8237,1856,1,60.0
8238,1856,2,7.5
8239,1856,3,31.85
8240,1856,4,41.86
8241,1856,5,8.75
8242,1856,6,35.82
8243,1856,7,54.0
8244,1856,8,56.7
8245,1856,9,2.99
8246,1856,10,12.53
8247,1856,11,164.67
8248,1856,12,34.2
8249,1856,13,89.4
8250,1856,14,7.92
8251,1856,15,65.56
8252,1856,16,28.26
8253,1856,17,40.5
8254,1856,19,93.15
8255,1856,20,4.17
8256,1856,22,80.91
8257,1856,23,87.17
8258,1856,24,30.8
8259,1856,25,42.3
8260,1856,26,50.66
8261,1856,27,40.85
8262,1856,28,124.27
8263,1856,29,21.2
8264,1856,30,34.1
8265,1856,31,12.45
8266,1856,32,27.81
8267,1856,33,149.75
8268,1856,34,27.86
8269,1856,35,10.45
8270,1856,36,33.46
8271,1856,37,59.18
8272,1856,38,108.5
8273,1856,39,41.25
8274,1856,40,78.98
8275,1856,41,19.12
8276,1856,42,3.12
8277,1856,43,91.77
8278,1856,44,16.39
8279,1856,45,19.8
8280,1856,46,6.21
8281,1856,47,90.0
8282,1856,48,47.8
8283,1856,49,35.91
8284,1856,51,37.35
8285,1856,52,22.62
8286,1856,53,13.86
8287,1856,54,16.15
8288,1856,55,17.94
8289,1856,56,30.21
8290,1856,57,33.83
8291,1856,58,45.0
8292,1856,59,13.95
8293,1856,60,39.8
8294,1856,61,5.16
8295,1856,62,136.5
8296,1856,63,68.22
8297,1856,64,142.72
8298,1856,65,95.88
8299,1856,66,7.98
8300,1856,67,42.5
8301,1856,68,80.29
8302,1856,69,87.78
8303,1856,71,52.72
8304,1856,72,96.0
8305,1856,73,43.89
8306,1856,74,12.35
8307,1856,75,87.9
8308,1856,76,11.97
8309,1856,77,19.47
8310,1856,78,41.8
8311,1856,79,117.81
8312,1856,80,34.86
8313,1856,81,32.31
8314,1856,82,239.7
8315,1856,83,6.93
8316,1856,84,125.0
8317,1856,85,9.98
8318,1856,86,47.73
8319,1856,87,109.89
8320,1856,88,43.89
8321,1856,89,58.38
8322,1856,90,32.67
8323,1856,91,281.4
8324,1856,92,24.9
8325,1856,93,23.96
8326,1856,94,1.99
8327,1856,95,29.9
8328,1856,97,59.9
8329,1856,98,89.82
8330,1856,99,64.87
8331,1865,1,27.0
8332,1865,2,10.0
8333,1865,3,51.45
8334,1865,4,98.67
8335,1865,5,47.25
8336,1865,6,61.69
8337,1865,7,9.0
8338,1865,8,11.34
8339,1865,9,59.8
8340,1865,10,80.55
8341,1865,11,89.82
8342,1865,12,66.6
8343,1865,13,23.84
8344,1865,14,13.86
8345,1865,15,163.9
8346,1865,16,53.38
8347,1865,18,11.64
8348,1865,19,51.75
8349,1865,20,36.14
8350,1865,21,53.82
8351,1865,22,72.54
8352,1865,23,64.43
8353,1865,24,67.2
8354,1865,25,30.55
8355,1865,26,122.18
8356,1865,27,32.25
8357,1865,28,49.13
8358,1865,29,106.0
8359,1865,30,27.9
8360,1865,31,67.23
8361,1865,32,86.52
8362,1865,33,53.91
8363,1865,34,35.82
8364,1865,35,68.97
8365,1865,36,52.58
8366,1865,37,51.11
8367,1865,38,56.0
8368,1865,39,96.25
8369,1865,40,96.93
8370,1865,41,40.63
8371,1865,42,12.48
8372,1865,43,83.79
8373,1865,44,23.84
8374,1865,45,14.85
8375,1865,46,7.59
8376,1865,47,80.0
8377,1865,48,52.58
8378,1865,49,83.79
8379,1865,50,28.6
8380,1865,51,47.31
8381,1865,53,23.76
8382,1865,54,26.35
8383,1865,55,17.16
8384,1865,56,23.85
8385,1865,57,41.79
8386,1865,58,121.5
8387,1865,59,66.96
8388,1865,60,15.92
8389,1865,61,6.45
8390,1865,62,169.0
8391,1865,63,18.95
8392,1865,64,115.96
8393,1865,65,15.98
8394,1865,66,83.79
8395,1865,67,105.0
8396,1865,68,72.52
8397,1865,69,59.85
8398,1865,70,157.5
8399,1865,71,112.03
8400,1865,72,72.96
8401,1865,73,175.56
8402,1865,74,14.25
8403,1865,75,26.37
8404,1865,76,15.39
8405,1865,77,13.57
8406,1865,78,95.0
8407,1865,79,17.85
8408,1865,80,89.64
8409,1865,81,86.16
8410,1865,82,303.62
8411,1865,83,8.4
8412,1865,84,65.0
8413,1865,85,229.54
8414,1865,86,24.51
8415,1865,87,459.54
8416,1865,88,47.88
8417,1865,89,16.68
8418,1865,90,19.8
8419,1865,91,247.9
8420,1865,92,29.88
8421,1865,94,39.8
8422,1865,95,98.67
8423,1865,96,88.0
8424,1865,97,257.57
8425,1865,98,139.72
8426,1865,99,214.57
8427,1865,100,31.84
8428,1881,1,30.0
8429,1881,2,53.75
8430,1881,3,7.35
8431,1881,4,92.69
8432,1881,5,63.0
8433,1881,6,19.9
8434,1881,7,39.0
8435,1881,8,37.8
8436,1881,9,62.79
8437,1881,10,41.17
8438,1881,11,154.69
8439,1881,12,57.6
8440,1881,13,98.34
8441,1881,14,16.83
8442,1881,15,110.26
8443,1881,16,116.18
8444,1881,17,135.0
8445,1881,18,100.88
8446,1881,19,93.15
8447,1881,20,11.12
8448,1881,21,89.7
8449,1881,22,33.48
8450,1881,23,109.91
8451,1881,24,84.0
8452,1881,25,28.2
8453,1881,26,35.76
8454,1881,27,53.75
8455,1881,28,52.02
8456,1881,29,50.35
8457,1881,30,9.3
8458,1881,32,114.33
8459,1881,34,37.81
8460,1881,35,52.25
8461,1881,36,83.65
8462,1881,37,107.6
8463,1881,38,28.0
8464,1881,39,77.0
8465,1881,40,89.75
8466,1881,41,52.58
8467,1881,42,4.68
8468,1881,43,99.75
8469,1881,44,31.29
8470,1881,45,8.91
8471,1881,46,17.25
8472,1881,47,62.5
8473,1881,48,59.75
8474,1881,49,91.77
8475,1881,50,62.4
8476,1881,51,22.41
8477,1881,52,25.23
8478,1881,53,47.52
8479,1881,54,23.8
8480,1881,55,32.76
8481,1881,56,55.65
8482,1881,57,27.86
8483,1881,58,72.0
8484,1881,59,13.95
8485,1881,60,71.64
8486,1881,61,25.8
8487,1881,62,19.5
8488,1881,63,60.64
8489,1881,64,129.34
8490,1881,65,55.93
8491,1881,66,143.64
8492,1881,67,87.5
8493,1881,68,54.39
8494,1881,69,55.86
8495,1881,70,66.5
8496,1881,71,85.67
8497,1881,72,61.44
8498,1881,73,51.87
8499,1881,74,5.7
8500,1881,75,202.17
8501,1881,76,13.11
8502,1881,77,21.24
8503,1881,78,129.2
8504,1881,79,42.84
8505,1881,80,154.38
8506,1881,81,82.57
8507,1881,82,127.84
8508,1881,83,4.41
8509,1881,84,22.5
8510,1881,85,104.79
8511,1881,86,37.41
8512,1881,87,249.75
8513,1881,88,91.77
8514,1881,89,63.94
8515,1881,90,21.78
8516,1881,91,127.3
8517,1881,92,39.84
8518,1881,93,209.65
8519,1881,94,83.58
8520,1881,95,80.73
8521,1881,96,57.75
8522,1881,97,47.92
8523,1881,98,59.88
8524,1881,99,164.67
8525,1881,100,105.47
8526,1884,1,12.0
8527,1884,2,46.25
8528,1884,3,68.6
8529,1884,4,50.83
8530,1884,5,10.5
8531,1884,6,63.68
8532,1884,7,39.0
8533,1884,8,75.6
8534,1884,9,62.79
8535,1884,10,30.43
